 "GAGE No.    4:  K,I,J Coord. =     1,   47,   42;  STREAM SEGMENT =    24;  REACH =     2 "
     "DATA: Time           Stage            Flow"
     6.7000000E+01   4.1300586E+03   3.6877754E+04
     6.8000000E+01   4.1300508E+03   2.9185582E+04
     6.9000000E+01   4.1300474E+03   2.5857754E+04
     7.0000000E+01   4.1300635E+03   4.2020527E+04
     7.1000000E+01   4.1301802E+03   2.3903856E+05
     7.2000000E+01   4.1300942E+03   8.1506336E+04
     7.3000000E+01   4.1300786E+03   6.0422539E+04
     7.4000000E+01   4.1300874E+03   7.1808742E+04
     7.5000000E+01   4.1300684E+03   4.7933289E+04
     7.6000000E+01   4.1301548E+03   1.8524575E+05
     7.7000000E+01   4.1300918E+03   7.8138766E+04
     7.8000000E+01   4.1300879E+03   7.2492859E+04
     7.9000000E+01   4.1301128E+03   1.1001318E+05
     8.0000000E+01   4.1300820E+03   6.4370145E+04
     8.1000000E+01   4.1300703E+03   5.0256203E+04
     8.2000000E+01   4.1300806E+03   6.2711504E+04
     8.3000000E+01   4.1301162E+03   1.1491252E+05
     8.4000000E+01   4.1300791E+03   6.1044406E+04
     8.5000000E+01   4.1300757E+03   5.6417664E+04
     8.6000000E+01   4.1300884E+03   7.3060352E+04
     8.7000000E+01   4.1300693E+03   4.8715008E+04
     8.8000000E+01   4.1300796E+03   6.1652602E+04
     8.9000000E+01   4.1300815E+03   6.3971938E+04
     9.0000000E+01   4.1300649E+03   4.4089551E+04
     9.1000000E+01   4.1300576E+03   3.6043672E+04
     9.2000000E+01   4.1300513E+03   2.9536824E+04
     9.3000000E+01   4.1300469E+03   2.5672482E+04
     9.4000000E+01   4.1300430E+03   2.2230887E+04
     9.5000000E+01   4.1300405E+03   2.0132938E+04
     9.6000000E+01   4.1300381E+03   1.8280000E+04
     9.7000000E+01   4.1300366E+03   1.6992303E+04
     9.8000000E+01   4.1300400E+03   1.9695861E+04
     9.9000000E+01   4.1300640E+03   4.2575090E+04
     1.0000000E+02   4.1300464E+03   2.5063680E+04
     1.0100000E+02   4.1300425E+03   2.1561777E+04
     1.0200000E+02   4.1300386E+03   1.8668873E+04
     1.0300000E+02   4.1300361E+03   1.6502777E+04
     1.0400000E+02   4.1300337E+03   1.4928978E+04
     1.0500000E+02   4.1300322E+03   1.3752859E+04
     1.0600000E+02   4.1300308E+03   1.2826974E+04
     1.0700000E+02   4.1300298E+03   1.2013040E+04
     1.0800000E+02   4.1300283E+03   1.1218488E+04
     1.0900000E+02   4.1300278E+03   1.0751283E+04
     1.1000000E+02   4.1300273E+03   1.0453432E+04
     1.1100000E+02   4.1300444E+03   2.3225811E+04
     1.1200000E+02   4.1300532E+03   3.1499504E+04
     1.1300000E+02   4.1300405E+03   2.0040146E+04
     1.1400000E+02   4.1300371E+03   1.7273527E+04
     1.1500000E+02   4.1300342E+03   1.4950681E+04
     1.1600000E+02   4.1300317E+03   1.3358964E+04
     1.1700000E+02   4.1300327E+03   1.3975867E+04
     1.1800000E+02   4.1300337E+03   1.4635965E+04
     1.1900000E+02   4.1300586E+03   3.6757277E+04
     1.2000000E+02   4.1300322E+03   1.3829300E+04
     1.2100000E+02   4.1300308E+03   1.2843680E+04
     1.2200000E+02   4.1300298E+03   1.1926874E+04
     1.2300000E+02   4.1300283E+03   1.1156019E+04
     1.2400000E+02   4.1300273E+03   1.0528505E+04
     1.2500000E+02   4.1300264E+03   9.9034473E+03
     1.2600000E+02   4.1300254E+03   9.3471279E+03
     1.2700000E+02   4.1300249E+03   8.9381318E+03
     1.2800000E+02   4.1300254E+03   9.2546924E+03
     1.2900000E+02   4.1300249E+03   8.9712334E+03
     1.3000000E+02   4.1300249E+03   8.8462715E+03
     1.3100000E+02   4.1300244E+03   8.5570029E+03
     1.3200000E+02   4.1300244E+03   8.5401221E+03
     1.3300000E+02   4.1300239E+03   8.2660107E+03
     1.3400000E+02   4.1300229E+03   7.9713135E+03
     1.3500000E+02   4.1300239E+03   8.4049834E+03
     1.3600000E+02   4.1300498E+03   2.7950070E+04
     1.3700000E+02   4.1300537E+03   3.1896205E+04
     1.3800000E+02   4.1300298E+03   1.2068893E+04
     1.3900000E+02   4.1300283E+03   1.1171853E+04
     1.4000000E+02   4.1300601E+03   3.8305488E+04
     1.4100000E+02   4.1300317E+03   1.3189937E+04
     1.4200000E+02   4.1300542E+03   3.2382752E+04
     1.4300000E+02   4.1300312E+03   1.2955109E+04
     1.4400000E+02   4.1300874E+03   7.1664633E+04
     1.4500000E+02   4.1300322E+03   1.3574598E+04
     1.4600000E+02   4.1300303E+03   1.2433230E+04
     1.4700000E+02   4.1300293E+03   1.1573846E+04
     1.4800000E+02   4.1300278E+03   1.0785126E+04
     1.4900000E+02   4.1300547E+03   3.2614469E+04
     1.5000000E+02   4.1300288E+03   1.1460206E+04
     1.5100000E+02   4.1300278E+03   1.0641033E+04
     1.5200000E+02   4.1300264E+03   9.9070664E+03
     1.5300000E+02   4.1300254E+03   9.3162129E+03
     1.5400000E+02   4.1300244E+03   8.7794014E+03
     1.5500000E+02   4.1300239E+03   8.3131035E+03
     1.5600000E+02   4.1300229E+03   7.9048525E+03
     1.5700000E+02   4.1300356E+03   1.6088168E+04
     1.5800000E+02   4.1300273E+03   1.0495973E+04
     1.5900000E+02   4.1300264E+03   9.7221523E+03
     1.6000000E+02   4.1300254E+03   9.1042080E+03
     1.6100000E+02   4.1300244E+03   8.6884014E+03
     1.6200000E+02   4.1300234E+03   8.2234639E+03
     1.6300000E+02   4.1300229E+03   7.8515039E+03
     1.6400000E+02   4.1300562E+03   3.4111770E+04
     1.6500000E+02   4.1300254E+03   9.3854678E+03
     1.6600000E+02   4.1300410E+03   2.0258654E+04
     1.6700000E+02   4.1300288E+03   1.1250769E+04
     1.6800000E+02   4.1300557E+03   3.3551785E+04
     1.6900000E+02   4.1300278E+03   1.0643790E+04
     1.7000000E+02   4.1300264E+03   9.8332422E+03
     1.7100000E+02   4.1300254E+03   9.1934121E+03
     1.7200000E+02   4.1300244E+03   8.6782090E+03
     1.7300000E+02   4.1300239E+03   8.3557422E+03
     1.7400000E+02   4.1300234E+03   8.0081753E+03
     1.7500000E+02   4.1300234E+03   8.0951401E+03
     1.7600000E+02   4.1300225E+03   7.5052583E+03
     1.7700000E+02   4.1300220E+03   7.2003584E+03
     1.7800000E+02   4.1300215E+03   6.9269185E+03
     1.7900000E+02   4.1300210E+03   6.6842139E+03
     1.8000000E+02   4.1300205E+03   6.4656069E+03
     1.8100000E+02   4.1300200E+03   6.2707124E+03
     1.8200000E+02   4.1300195E+03   6.0959824E+03
     1.8300000E+02   4.1300195E+03   5.9818418E+03
     1.8400000E+02   4.1300190E+03   5.8276416E+03
     1.8500000E+02   4.1300190E+03   5.7048213E+03
     1.8600000E+02   4.1300200E+03   6.3005811E+03
     1.8700000E+02   4.1300215E+03   6.9259844E+03
     1.8800000E+02   4.1300430E+03   2.1881555E+04
     1.8900000E+02   4.1300239E+03   8.3025303E+03
     1.9000000E+02   4.1300229E+03   7.7207432E+03
     1.9100000E+02   4.1300225E+03   7.5206333E+03
     1.9200000E+02   4.1300220E+03   7.2283062E+03
     1.9300000E+02   4.1300215E+03   6.9662661E+03
     1.9400000E+02   4.1300210E+03   6.7226143E+03
     1.9500000E+02   4.1300205E+03   6.5272183E+03
     1.9600000E+02   4.1300200E+03   6.3297773E+03
     1.9700000E+02   4.1300200E+03   6.1418306E+03
     1.9800000E+02   4.1300195E+03   5.9685547E+03
     1.9900000E+02   4.1300190E+03   5.8429043E+03
     2.0000000E+02   4.1300190E+03   5.6964014E+03
     2.0100000E+02   4.1300186E+03   5.5613110E+03
     2.0200000E+02   4.1300186E+03   5.4502305E+03
     2.0300000E+02   4.1300181E+03   5.3488193E+03
     2.0400000E+02   4.1300181E+03   5.2611802E+03
     2.0500000E+02   4.1300176E+03   5.1801138E+03
     2.0600000E+02   4.1300190E+03   5.8676543E+03
     2.0700000E+02   4.1300190E+03   5.8696797E+03
     2.0800000E+02   4.1300195E+03   5.9036353E+03
     2.0900000E+02   4.1300190E+03   5.6846104E+03
     2.1000000E+02   4.1300200E+03   6.1794150E+03
     2.1100000E+02   4.1300190E+03   5.8057354E+03
     2.1200000E+02   4.1300215E+03   6.9323076E+03
     2.1300000E+02   4.1300200E+03   6.1914951E+03
     2.1400000E+02   4.1300195E+03   6.0300815E+03
     2.1500000E+02   4.1300195E+03   5.9396621E+03
     2.1600000E+02   4.1300190E+03   5.8500854E+03
     2.1700000E+02   4.1300190E+03   5.7213052E+03
     2.1800000E+02   4.1300186E+03   5.6194976E+03
     2.1900000E+02   4.1300186E+03   5.5104199E+03
     2.2000000E+02   4.1300181E+03   5.3997354E+03
     2.2100000E+02   4.1300181E+03   5.2861772E+03
     2.2200000E+02   4.1300176E+03   5.1807051E+03
     2.2300000E+02   4.1300176E+03   5.0870288E+03
     2.2400000E+02   4.1300176E+03   5.0044478E+03
     2.2500000E+02   4.1300171E+03   4.9331890E+03
     2.2600000E+02   4.1300171E+03   4.8714766E+03
     2.2700000E+02   4.1300171E+03   4.8219761E+03
     2.2800000E+02   4.1300171E+03   4.7913999E+03
     2.2900000E+02   4.1300171E+03   4.7545220E+03
     2.3000000E+02   4.1300166E+03   4.7254326E+03
     2.3100000E+02   4.1300210E+03   6.6634380E+03
     2.3200000E+02   4.1300186E+03   5.4497090E+03
     2.3300000E+02   4.1300181E+03   5.3160298E+03
     2.3400000E+02   4.1300181E+03   5.3680703E+03
     2.3500000E+02   4.1300181E+03   5.2267207E+03
     2.3600000E+02   4.1300176E+03   5.1571143E+03
     2.3700000E+02   4.1300176E+03   5.0933608E+03
     2.3800000E+02   4.1300176E+03   5.0350737E+03
     2.3900000E+02   4.1300176E+03   4.9842007E+03
     2.4000000E+02   4.1300176E+03   4.9536958E+03
     2.4100000E+02   4.1300171E+03   4.9006255E+03
     2.4200000E+02   4.1300171E+03   4.8593267E+03
     2.4300000E+02   4.1300171E+03   4.8216846E+03
     2.4400000E+02   4.1300171E+03   4.8406641E+03
     2.4500000E+02   4.1300176E+03   5.0399717E+03
     2.4600000E+02   4.1300171E+03   4.9232002E+03
     2.4700000E+02   4.1300171E+03   4.9249990E+03
     2.4800000E+02   4.1300171E+03   4.8826343E+03
     2.4900000E+02   4.1300171E+03   4.8422070E+03
     2.5000000E+02   4.1300171E+03   4.8047217E+03
     2.5100000E+02   4.1300171E+03   4.7792910E+03
     2.5200000E+02   4.1300171E+03   4.8675879E+03
     2.5300000E+02   4.1300171E+03   4.8371309E+03
     2.5400000E+02   4.1300171E+03   4.7975425E+03
     2.5500000E+02   4.1300171E+03   4.7608237E+03
     2.5600000E+02   4.1300171E+03   4.7554751E+03
     2.5700000E+02   4.1300195E+03   6.0081455E+03
     2.5800000E+02   4.1300181E+03   5.3791631E+03
     2.5900000E+02   4.1300181E+03   5.4115562E+03
     2.6000000E+02   4.1300195E+03   6.0353877E+03
     2.6100000E+02   4.1300186E+03   5.6210474E+03
     2.6200000E+02   4.1300186E+03   5.5235972E+03
     2.6300000E+02   4.1300186E+03   5.4227949E+03
     2.6400000E+02   4.1300181E+03   5.3778193E+03
     2.6500000E+02   4.1300190E+03   5.8319277E+03
     2.6600000E+02   4.1300186E+03   5.5394844E+03
     2.6700000E+02   4.1300186E+03   5.4291841E+03
     2.6800000E+02   4.1300181E+03   5.3949395E+03
     2.6900000E+02   4.1300181E+03   5.2861333E+03
     2.7000000E+02   4.1300181E+03   5.2085635E+03
     2.7100000E+02   4.1300176E+03   5.1663521E+03
     2.7200000E+02   4.1300176E+03   5.1135161E+03
     2.7300000E+02   4.1300176E+03   5.0443955E+03
     2.7400000E+02   4.1300176E+03   4.9873765E+03
     2.7500000E+02   4.1300200E+03   6.2918340E+03
     2.7600000E+02   4.1300205E+03   6.6239805E+03
     2.7700000E+02   4.1300195E+03   6.0080552E+03
     2.7800000E+02   4.1300498E+03   2.8241029E+04
     2.7900000E+02   4.1300317E+03   1.3346584E+04
     2.8000000E+02   4.1300288E+03   1.1384761E+04
     2.8100000E+02   4.1300273E+03   1.0539348E+04
     2.8200000E+02   4.1300254E+03   9.2274492E+03
     2.8300000E+02   4.1300239E+03   8.5154355E+03
     2.8400000E+02   4.1300229E+03   7.8439067E+03
     2.8500000E+02   4.1300220E+03   7.4189854E+03
     2.8600000E+02   4.1300215E+03   7.0853389E+03
     2.8700000E+02   4.1300210E+03   6.8124404E+03
     2.8800000E+02   4.1300210E+03   6.8796904E+03
     2.8900000E+02   4.1300210E+03   6.7017627E+03
     2.9000000E+02   4.1300210E+03   6.6627402E+03
     2.9100000E+02   4.1300205E+03   6.4374800E+03
     2.9200000E+02   4.1300200E+03   6.1616533E+03
     2.9300000E+02   4.1300210E+03   6.7145127E+03
     2.9400000E+02   4.1300200E+03   6.3267920E+03
     2.9500000E+02   4.1300205E+03   6.5087456E+03
     2.9600000E+02   4.1300312E+03   1.3052335E+04
     2.9700000E+02   4.1300259E+03   9.4335068E+03
     2.9800000E+02   4.1300239E+03   8.4363945E+03
     2.9900000E+02   4.1300239E+03   8.3399951E+03
     3.0000000E+02   4.1300254E+03   9.3031182E+03
     3.0100000E+02   4.1300249E+03   8.8776914E+03
     3.0200000E+02   4.1300449E+03   2.3689021E+04
     3.0300000E+02   4.1300317E+03   1.3419134E+04
     3.0400000E+02   4.1300293E+03   1.1572588E+04
     3.0500000E+02   4.1300386E+03   1.8306695E+04
     3.0600000E+02   4.1300308E+03   1.2722721E+04
     3.0700000E+02   4.1300283E+03   1.0906602E+04
     3.0800000E+02   4.1300264E+03   9.8284980E+03
     3.0900000E+02   4.1300249E+03   8.9987832E+03
     3.1000000E+02   4.1300239E+03   8.3683936E+03
     3.1100000E+02   4.1300273E+03   1.0315985E+04
     3.1200000E+02   4.1300264E+03   9.8450947E+03
     3.1300000E+02   4.1300269E+03   1.0019449E+04
     3.1400000E+02   4.1300254E+03   9.3430898E+03
     3.1500000E+02   4.1300254E+03   9.2844746E+03
     3.1600000E+02   4.1300513E+03   2.9600932E+04
     3.1700000E+02   4.1300376E+03   1.7624246E+04
     3.1800000E+02   4.1300337E+03   1.4549826E+04
     3.1900000E+02   4.1300498E+03   2.7946832E+04
     3.2000000E+02   4.1300444E+03   2.3135500E+04
     3.2100000E+02   4.1300391E+03   1.8982398E+04
     3.2200000E+02   4.1300347E+03   1.5557063E+04
     3.2300000E+02   4.1300317E+03   1.3336214E+04
     3.2400000E+02   4.1300288E+03   1.1534574E+04
     3.2500000E+02   4.1300308E+03   1.2530361E+04
     3.2600000E+02   4.1300278E+03   1.0697715E+04
     3.2700000E+02   4.1300264E+03   9.9220342E+03
     3.2800000E+02   4.1300269E+03   1.0121953E+04
     3.2900000E+02   4.1300259E+03   9.6255322E+03
     3.3000000E+02   4.1300332E+03   1.4443519E+04
     3.3100000E+02   4.1300283E+03   1.1133779E+04
     3.3200000E+02   4.1300269E+03   1.0133408E+04
     3.3300000E+02   4.1300259E+03   9.6271270E+03
     3.3400000E+02   4.1300342E+03   1.5134230E+04
     3.3500000E+02   4.1300469E+03   2.5280311E+04
     3.3600000E+02   4.1300356E+03   1.6082859E+04
     3.3700000E+02   4.1300322E+03   1.3799917E+04
     3.3800000E+02   4.1300298E+03   1.1870768E+04
     3.3900000E+02   4.1300415E+03   2.0836492E+04
     3.4000000E+02   4.1300337E+03   1.4667688E+04
     3.4100000E+02   4.1300312E+03   1.2892924E+04
     3.4200000E+02   4.1300425E+03   2.1610250E+04
     3.4300000E+02   4.1300503E+03   2.8634725E+04
     3.4400000E+02   4.1300674E+03   4.6319055E+04
     3.4500000E+02   4.1300498E+03   2.8252146E+04
     3.4600000E+02   4.1300430E+03   2.1951994E+04
     3.4700000E+02   4.1300386E+03   1.8305475E+04
     3.4800000E+02   4.1300342E+03   1.5252456E+04
     3.4900000E+02   4.1300371E+03   1.7208459E+04
     3.5000000E+02   4.1300361E+03   1.6691986E+04
     3.5100000E+02   4.1300332E+03   1.4445226E+04
     3.5200000E+02   4.1300400E+03   1.9461104E+04
     3.5300000E+02   4.1300347E+03   1.5269478E+04
     3.5400000E+02   4.1300337E+03   1.4731107E+04
     3.5500000E+02   4.1300352E+03   1.5963923E+04
     3.5600000E+02   4.1300322E+03   1.3666855E+04
     3.5700000E+02   4.1300308E+03   1.2573372E+04
     3.5800000E+02   4.1300298E+03   1.1911223E+04
     3.5900000E+02   4.1300635E+03   4.1969133E+04
     3.6000000E+02   4.1300527E+03   3.1086516E+04
     3.6100000E+02   4.1300732E+03   5.3288691E+04
     3.6200000E+02   4.1300581E+03   3.6100660E+04
     3.6300000E+02   4.1300508E+03   2.9286619E+04
     3.6400000E+02   4.1300513E+03   2.9634332E+04
     3.6500000E+02   4.1300439E+03   2.2684158E+04
     3.6600000E+02   4.1300391E+03   1.8935916E+04
     3.6700000E+02   4.1300352E+03   1.5901265E+04
     3.6800000E+02   4.1300322E+03   1.3748488E+04
     3.6900000E+02   4.1300303E+03   1.2397399E+04
     3.7000000E+02   4.1300293E+03   1.1791264E+04
     3.7100000E+02   4.1300376E+03   1.7638039E+04
     3.7200000E+02   4.1300332E+03   1.4266238E+04
     3.7300000E+02   4.1300415E+03   2.0994422E+04
     3.7400000E+02   4.1300771E+03   5.8390645E+04
     3.7500000E+02   4.1300713E+03   5.1037328E+04
     3.7600000E+02   4.1300552E+03   3.3166031E+04
     3.7700000E+02   4.1300479E+03   2.6385506E+04
     3.7800000E+02   4.1300425E+03   2.1511811E+04
     3.7900000E+02   4.1300386E+03   1.8513443E+04
     3.8000000E+02   4.1301392E+03   1.5550939E+05
     3.8100000E+02   4.1300894E+03   7.4068297E+04
     3.8200000E+02   4.1300957E+03   8.3345164E+04
     3.8300000E+02   4.1301885E+03   2.5735900E+05
     3.8400000E+02   4.1302017E+03   2.8849731E+05
     3.8500000E+02   4.1301514E+03   1.7903411E+05
     3.8600000E+02   4.1301211E+03   1.2328374E+05
     3.8700000E+02   4.1301162E+03   1.1559042E+05
     3.8800000E+02   4.1302300E+03   3.5852412E+05
     3.8900000E+02   4.1301592E+03   1.9439230E+05
     3.9000000E+02   4.1301138E+03   1.1162472E+05
     3.9100000E+02   4.1301143E+03   1.1180465E+05
     3.9200000E+02   4.1300898E+03   7.5304312E+04
     3.9300000E+02   4.1300786E+03   6.0266254E+04
     3.9400000E+02   4.1301104E+03   1.0558895E+05
     3.9500000E+02   4.1300894E+03   7.4386086E+04
     3.9600000E+02   4.1300820E+03   6.4939645E+04
     3.9700000E+02   4.1300684E+03   4.7620184E+04
     3.9800000E+02   4.1300601E+03   3.8778051E+04
     3.9900000E+02   4.1300972E+03   8.5508922E+04
     4.0000000E+02   4.1300713E+03   5.1336160E+04
     4.0100000E+02   4.1301411E+03   1.5880697E+05
     4.0200000E+02   4.1301196E+03   1.2126452E+05
     4.0300000E+02   4.1300889E+03   7.4066188E+04
     4.0400000E+02   4.1300752E+03   5.6062996E+04
     4.0500000E+02   4.1300649E+03   4.4145113E+04
     4.0600000E+02   4.1300576E+03   3.5907445E+04
     4.0700000E+02   4.1300522E+03   3.0440184E+04
     4.0800000E+02   4.1300474E+03   2.6094240E+04
     4.0900000E+02   4.1300439E+03   2.3071826E+04
     4.1000000E+02   4.1300410E+03   2.0514646E+04
     4.1100000E+02   4.1300386E+03   1.8593590E+04
     4.1200000E+02   4.1300439E+03   2.3098709E+04
     4.1300000E+02   4.1300688E+03   4.7992242E+04
     4.1400000E+02   4.1300576E+03   3.5954188E+04
     4.1500000E+02   4.1300630E+03   4.1390156E+04
     4.1600000E+02   4.1300610E+03   3.9487359E+04
     4.1700000E+02   4.1300503E+03   2.8835420E+04
     4.1800000E+02   4.1300459E+03   2.4460170E+04
     4.1900000E+02   4.1300542E+03   3.2445051E+04
     4.2000000E+02   4.1300483E+03   2.6773305E+04
     4.2100000E+02   4.1300771E+03   5.8367953E+04
     4.2200000E+02   4.1300571E+03   3.5438852E+04
     4.2300000E+02   4.1300498E+03   2.8259986E+04
     4.2400000E+02   4.1300454E+03   2.4046953E+04
     4.2500000E+02   4.1300532E+03   3.1263461E+04
     4.2600000E+02   4.1300562E+03   3.4345641E+04
     4.2700000E+02   4.1300464E+03   2.4996906E+04
     4.2800000E+02   4.1300439E+03   2.3061428E+04
     4.2900000E+02   4.1300405E+03   1.9961529E+04
     4.3000000E+02   4.1300479E+03   2.6163227E+04
     4.3100000E+02   4.1300791E+03   6.0498223E+04
     4.3200000E+02   4.1300757E+03   5.6145164E+04
     4.3300000E+02   4.1300596E+03   3.8073867E+04
     4.3400000E+02   4.1300522E+03   3.0289498E+04
     4.3500000E+02   4.1300483E+03   2.6918818E+04
     4.3600000E+02   4.1300645E+03   4.3244699E+04
     4.3700000E+02   4.1301812E+03   2.4100878E+05
     4.3800000E+02   4.1300952E+03   8.2776336E+04
     4.3900000E+02   4.1300796E+03   6.1584742E+04
     4.4000000E+02   4.1300884E+03   7.3059680E+04
     4.4100000E+02   4.1300693E+03   4.9046887E+04
     4.4200000E+02   4.1301553E+03   1.8692750E+05
     4.4300000E+02   4.1300928E+03   7.9327820E+04
     4.4400000E+02   4.1300889E+03   7.3662000E+04
     4.4500000E+02   4.1301138E+03   1.1136583E+05
     4.4600000E+02   4.1300825E+03   6.5484273E+04
     4.4700000E+02   4.1300713E+03   5.1328430E+04
     4.4800000E+02   4.1300815E+03   6.3873117E+04
     4.4900000E+02   4.1301167E+03   1.1630741E+05
     4.5000000E+02   4.1300801E+03   6.2166715E+04
     4.5100000E+02   4.1300767E+03   5.7559785E+04
     4.5200000E+02   4.1300894E+03   7.4315891E+04
     4.5300000E+02   4.1300703E+03   4.9849305E+04
     4.5400000E+02   4.1300806E+03   6.2918598E+04
     4.5500000E+02   4.1300825E+03   6.5241117E+04
     4.5600000E+02   4.1300659E+03   4.5200051E+04
     4.5700000E+02   4.1300586E+03   3.7100980E+04
     4.5800000E+02   4.1300522E+03   3.0539424E+04
     4.5900000E+02   4.1300479E+03   2.6633719E+04
     4.6000000E+02   4.1300439E+03   2.3147875E+04
     4.6100000E+02   4.1300415E+03   2.1016682E+04
     4.6200000E+02   4.1300396E+03   1.9123232E+04
     4.6300000E+02   4.1300376E+03   1.7794664E+04
     4.6400000E+02   4.1300410E+03   2.0605797E+04
     4.6500000E+02   4.1300649E+03   4.3871387E+04
     4.6600000E+02   4.1300474E+03   2.6081646E+04
     4.6700000E+02   4.1300435E+03   2.2519750E+04
     4.6800000E+02   4.1300400E+03   1.9570107E+04
     4.6900000E+02   4.1300371E+03   1.7349586E+04
     4.7000000E+02   4.1300352E+03   1.5723822E+04
     4.7100000E+02   4.1300332E+03   1.4496232E+04
     4.7200000E+02   4.1300317E+03   1.3519453E+04
     4.7300000E+02   4.1300308E+03   1.2655187E+04
     4.7400000E+02   4.1300293E+03   1.1822295E+04
     4.7500000E+02   4.1300288E+03   1.1338404E+04
     4.7600000E+02   4.1300283E+03   1.1039702E+04
     4.7700000E+02   4.1300459E+03   2.4463570E+04
     4.7800000E+02   4.1300547E+03   3.2657820E+04
     4.7900000E+02   4.1300415E+03   2.0984754E+04
     4.8000000E+02   4.1300381E+03   1.8156145E+04
     4.8100000E+02   4.1300352E+03   1.5767551E+04
     4.8200000E+02   4.1300327E+03   1.4130047E+04
     4.8300000E+02   4.1300337E+03   1.4765572E+04
     4.8400000E+02   4.1300347E+03   1.5450355E+04
     4.8500000E+02   4.1300317E+03   1.3532578E+04
     4.8600000E+02   4.1300303E+03   1.2490793E+04
     4.8700000E+02   4.1300293E+03   1.1853405E+04
     4.8800000E+02   4.1300283E+03   1.1187120E+04
     4.8900000E+02   4.1300273E+03   1.0601893E+04
     4.9000000E+02   4.1300269E+03   1.0118841E+04
     4.9100000E+02   4.1300259E+03   9.5926045E+03
     4.9200000E+02   4.1300254E+03   9.1186934E+03
     4.9300000E+02   4.1300244E+03   8.7838760E+03
     4.9400000E+02   4.1300254E+03   9.2041465E+03
